stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
1401,"Walnut / Union (1401)",,  42.106518, -72.575050,,,,,,
1402,"Hancock / Tyler (1402)",,  42.106510, -72.568222,,,,,,
1403,"Westfield / Maple (1403)",,  42.105789, -72.642914,,,,,,
1404,"Westfield / Van Deene (1404)",,  42.105900, -72.626717,,,,,,
1405,"Walnut / Union (1405)",,  42.106461, -72.574829,,,,,,
1406,"Westfield / Maple (1406)",,  42.106136, -72.643295,,,,,,
1407,"Westfield / Altamont (1407)",,  42.105644, -72.659836,,,,,,
1408,"Westfield / Ely (1408)",,  42.105656, -72.659828,,,,,,
1409,"Park / Us Hwy 20 (1409)",,  42.105949, -72.620049,,,,,,
141,"Valley Medical (141)",,  42.356674, -72.485382,,,,,,
1411,"Westfield / Van Deene (1411)",,  42.105824, -72.626648,,,,,,
1412,"Westfield / Thompson (1412)",,  42.105347, -72.661766,,,,,,
1413,"Verizon Building (1413)",,  42.106171, -72.580070,,,,,,
1414,"Westfield / Brookline (1414)",,  42.105419, -72.656303,,,,,,
1416,"Taylor / Dwight (1416)",,  42.106209, -72.591400,,,,,,
1417,"Westford / King (1417)",,  42.106331, -72.558235,,,,,,
1418,"Walnut / Oak (1418)",,  42.105663, -72.573792,,,,,,
1419,"Hancock / Pendleton (1419)",,  42.105862, -72.568207,,,,,,
142,"Mountain Farms Mall (142)",,  42.355381, -72.552010,,,,,,
1421,"King / Westford (1421)",,  42.105900, -72.558372,,,,,,
1423,"Walnut / Oak (1423)",,  42.105747, -72.573761,,,,,,
1424,"King / Wilbraham (1424)",,  42.105804, -72.559776,,,,,,
1425,"Tinkham / Mountainbrook (1425)",,  42.106777, -72.442642,,,,,,
1426,"King / Wilbraham (1426)",,  42.105728, -72.559860,,,,,,
1427,"Westfield / Silver (1427)",,  42.104965, -72.641052,,,,,,
1428,"Us Hwy 20 / Park (1428)",,  42.105118, -72.619675,,,,,,
1429,"King / Logan (1429)",,  42.105637, -72.561249,,,,,,
143,"Leeds (143)",,  42.353508, -72.699921,,,,,,
1431,"Westfield / Laurel (1431)",,  42.104679, -72.663460,,,,,,
1432,"Westfield / Mercury (1432)",,  42.104900, -72.629829,,,,,,
1433,"Westfield / Meadowbrook (1433)",,  42.104511, -72.664841,,,,,,
1434,"King / Logan (1434)",,  42.105545, -72.561348,,,,,,
1435,"Tinkham / Evangeline (1435)",,  42.106548, -72.442947,,,,,,
1436,"Westfield / Hillcrest (1436)",,  42.104431, -72.672935,,,,,,
1437,"Main / Fairview (1437)",,  42.104839, -72.614090,,,,,,
1438,"Westfield / Silver (1438)",,  42.104668, -72.640717,,,,,,
1439,"Westfield / Hathorne (1439)",,  42.104336, -72.676010,,,,,,
144,"Russell/Russell (The Stables) (144)",,  42.354649, -72.557220,,,,,,
1440,"King / Eastern (1440)",,  42.105400, -72.563263,,,,,,
1441,"Westfield / Ohio (1441)",,  42.104401, -72.669731,,,,,,
1442,"Westfield / Mercury (1442)",,  42.104836, -72.629707,,,,,,
1443,"Main / Fairview (1443)",,  42.104889, -72.613930,,,,,,
1444,"Westfield / Hathorne (1444)",,  42.104137, -72.675423,,,,,,
1445,"State/Spring (1445)",,  42.105133, -72.582031,,,,,,
1446,"King / Merrick (1446)",,  42.105255, -72.564537,,,,,,
1447,"Westfield / Ohio (1447)",,  42.104210, -72.669662,,,,,,
1448,"Westfield / Poplar (1448)",,  42.104218, -72.666763,,,,,,
1449,"King / Merrick (1449)",,  42.105160, -72.564568,,,,,,
145,"Mill Street (In) (145)",,  42.354939, -72.520660,,,,,,
1450,"Springfield Bus Terminal (1450)",,  42.104843, -72.597015,,,,,,
1451,"King and Hancock (1451)",,  42.104900, -72.567535,,,,,,
1452,"King / Hancock (1452)",,  42.104816, -72.567612,,,,,,
1453,"Westfield / Ramp (1453)",,  42.104031, -72.633621,,,,,,
1454,"State/School (1454)",,  42.104671, -72.582413,,,,,,
1455,"Walnut / King (1455)",,  42.104794, -72.572365,,,,,,
1456,"Westfield / Pleasant (1456)",,  42.103725, -72.634331,,,,,,
1457,"Dwight / Harrison (1457)",,  42.104088, -72.589050,,,,,,
1458,"Westfield / Summit (1458)",,  42.103561, -72.636269,,,,,,
146,"Russell/Russell (Whole Foods) (146)",,  42.354675, -72.556938,,,,,,
1463,"Main / Church (1463)",,  42.103733, -72.612427,,,,,,
1464,"Main / Church (1464)",,  42.103657, -72.612091,,,,,,
1465,"Westfield / Summit (1465)",,  42.103226, -72.636673,,,,,,
1466,"Worthington / Main (1466)",,  42.103886, -72.592674,,,,,,
1467,"Main/Worthington (1467)",,  42.103676, -72.592628,,,,,,
147,"Columbia Drive (In) (147)",,  42.354034, -72.522133,,,,,,
1470,"Walnut / James (1470)",,  42.104275, -72.571754,,,,,,
1474,"Main / Bridge (1474)",,  42.103264, -72.591797,,,,,,
1475,"Main and Harrison (1475)",,  42.103210, -72.589523,,,,,,
1476,"Main / James (1476)",,  42.102840, -72.610970,,,,,,
1477,"Main / Cottage (1477)",,  42.102673, -72.610428,,,,,,
1478,"Walnut / Lebanon (1478)",,  42.103050, -72.569748,,,,,,
1479,"State / Chestnut (1479)",,  42.102825, -72.585014,,,,,,
148,"Old Belchertown Road (148)",,  42.353470, -72.476204,,,,,,
1480,"Walnut / Lebanon (1480)",,  42.102619, -72.569244,,,,,,
1481,"Main/Harrison (1481)",,  42.102467, -72.590027,,,,,,
1484,"Mosley / Main (1484)",,  42.101982, -72.609016,,,,,,
1486,"Tinkham / Stony Hill (1486)",,  42.103203, -72.458511,,,,,,
1487,"Maple / High (1487)",,  42.102016, -72.582474,,,,,,
1488,"Main / George (1488)",,  42.101788, -72.608826,,,,,,
149,"Old Belchertown Road (Out) (149)",,  42.353374, -72.476250,,,,,,
1492,"Walnut / Brigham (1492)",,  42.101990, -72.568314,,,,,,
1494,"Maple / Union (1494)",,  42.101589, -72.581863,,,,,,
1495,"Court Square (1495)",,  42.101463, -72.588219,,,,,,
1496,"Walnut / Alden (1496)",,  42.101677, -72.567719,,,,,,
1498,"Maple / Union (1498)",,  42.101372, -72.581367,,,,,,
1499,"Walnut / Ashley (1499)",,  42.101006, -72.566719,,,,,,
15,"Laurenitis Farm Stand (In) (15)",,  42.442162, -72.551491,,,,,,
150,"VA Medical Center",,  42.351288, -72.682175,,,,,,
1500,"Main / Allen (1500)",,  42.100269, -72.605629,,,,,,
1501,"Main / Allen (1501)",,  42.100403, -72.606056,,,,,,
1502,"Maple / Mulberry (1502)",,  42.100452, -72.580032,,,,,,
1503,"Main/Stockbridge (1503)",,  42.100361, -72.586090,,,,,,
1504,"Maple / Avon (1504)",,  42.100044, -72.579666,,,,,,
1505,"Main/Howard (1505)",,  42.099873, -72.585594,,,,,,
1506,"Maple / Avon (1506)",,  42.099968, -72.579231,,,,,,
1507,"Walnut / Crosby - Across (1507)",,  42.099892, -72.565079,,,,,,
1508,"Sterns / Central (1508)",,  42.099773, -72.576332,,,,,,
1509,"River / Spring (1509)",,  42.099197, -72.634338,,,,,,
151,"The Brook (Out) (151)",,  42.351631, -72.525970,,,,,,
1511,"Central / Sterns (1511)",,  42.099644, -72.576469,,,,,,
1512,"Central / Cedar (1512)",,  42.099632, -72.575066,,,,,,
1513,"River/King (1513)",,  42.098640, -72.635399,,,,,,
1514,"Central / Cedar (1514)",,  42.099571, -72.574684,,,,,,
1515,"Main / Chapin (1515)",,  42.099190, -72.603905,,,,,,
1516,"Main / Union (1516)",,  42.099285, -72.584541,,,,,,
1518,"River / King (1518)",,  42.098568, -72.635742,,,,,,
152,"The Brook (In) (152)",,  42.351509, -72.526543,,,,,,
1520,"Central / Pine (1520)",,  42.099075, -72.573181,,,,,,
1521,"Central / Pine (1521)",,  42.099220, -72.573364,,,,,,
1522,"Walnut / High (1522)",,  42.098396, -72.632713,,,,,,
1524,"Main / Bridge (1524)",,  42.098408, -72.602753,,,,,,
1528,"Main / Bridge (1528)",,  42.098442, -72.603043,,,,,,
1529,"Main / William (1529)",,  42.098297, -72.583488,,,,,,
153,"Southpoint (153)",,  42.350418, -72.530266,,,,,,
1530,"Main / William (1530)",,  42.098190, -72.583183,,,,,,
1532,"Walnut / Hickory (1532)",,  42.098263, -72.564018,,,,,,
1534,"Main / New Bridge (1534)",,  42.097820, -72.602158,,,,,,
1537,"Central / Spruce (1537)",,  42.098000, -72.569450,,,,,,
1539,"Bridge / High (1539)",,  42.097218, -72.635323,,,,,,
154,"Mayflower Apts. (In) (154)",,  42.350712, -72.470169,,,,,,
1540,"Walnut / Ottawa (1540)",,  42.097000, -72.632225,,,,,,
1542,"Main / Margaret (1542)",,  42.097492, -72.582756,,,,,,
1543,"Walnut / Ottawa (1543)",,  42.096935, -72.632118,,,,,,
1544,"Memorial / Main (1544)",,  42.096931, -72.599289,,,,,,
1545,"Main / Morris (1545)",,  42.097069, -72.582214,,,,,,
1546,"1 Stop Plaza (1546)",,  42.097149, -72.566589,,,,,,
1547,"Rifle / Allen (1547)",,  42.097195, -72.564224,,,,,,
1548,"Memorial / Main (1548)",,  42.096790, -72.599220,,,,,,
1552,"Memorial / New Bridge (1552)",,  42.096283, -72.606850,,,,,,
1554,"Allen / Malden (1554)",,  42.096626, -72.562027,,,,,,
1555,"Allen / Malden (1555)",,  42.096573, -72.562515,,,,,,
1557,"Walnut / Maple (1557)",,  42.095825, -72.631981,,,,,,
1559,"Bridge / Maple (1559)",,  42.095539, -72.633911,,,,,,
156,"Mayflower Apts. (Out) (156)",,  42.350464, -72.470062,,,,,,
1560,"White / Revere (1560)",,  42.095993, -72.560791,,,,,,
1561,"White / Revere (1561)",,  42.096100, -72.560806,,,,,,
1562,"Main/Loring (1562)",,  42.095924, -72.581741,,,,,,
1565,"Main / Adams (1565)",,  42.095631, -72.581497,,,,,,
1566,"Riverbend Medical Center (1566)",,  42.096260, -72.502983,,,,,,
1567,"Big Y at Allen and Cooley Sts. (1567)",,  42.096199, -72.500008,,,,,,
157,"The Boulders (157)",,  42.349056, -72.528877,,,,,,
1570,"Wingate (1570)",,  42.096066, -72.504501,,,,,,
1571,"Century Plaza (1571)",,  42.094975, -72.603439,,,,,,
1573,"Maple / Highland (1573)",,  42.094524, -72.634598,,,,,,
1575,"Century Plaza Big Y (1575)",,  42.094753, -72.604744,,,,,,
1576,"Memorial / Lowell (1576)",,  42.094421, -72.614647,,,,,,
1577,"Bicentennial Hwy. (1) (1577)",,  42.095608, -72.508995,,,,,,
1578,"Memorial / Lowell (1578)",,  42.094486, -72.613937,,,,,,
1579,"Maple / Moore (1579)",,  42.094181, -72.635086,,,,,,
1580,"Walnut/Dwight (1580)",,  42.094120, -72.631325,,,,,,
1581,"White / Grand (1581)",,  42.094845, -72.559219,,,,,,
1582,"Main/Montpelier (1582)",,  42.094448, -72.581100,,,,,,
1584,"White / Grand (1584)",,  42.094555, -72.558685,,,,,,
1585,"Main / Gardner (1585)",,  42.094296, -72.581177,,,,,,
1586,"Memorial / Bosworth (1586)",,  42.093956, -72.616074,,,,,,
1587,"Memorial / Bosworth (1587)",,  42.093884, -72.615822,,,,,,
1588,"Allen/Bicentennial (1588)",,  42.094822, -72.510040,,,,,,
1589,"Allen/Bicentennial (inbound) (1589)",,  42.094753, -72.509605,,,,,,
159,"Russell / Spruce Hill (159)",,  42.347073, -72.572624,,,,,,
1591,"Allen / Talmadge (1591)",,  42.094688, -72.513748,,,,,,
1592,"Maple / Tower (1592)",,  42.093208, -72.635956,,,,,,
1593,"Allen/Bridlepath (1593)",,  42.094646, -72.514618,,,,,,
1594,"Allen/Wilshire (inbound) (1594)",,  42.094315, -72.508263,,,,,,
1595,"Memorial / East (1595)",,  42.093330, -72.618080,,,,,,
1597,"Allen / Wilshire (1597)",,  42.094288, -72.508415,,,,,,
1599,"Memorial / East (1599)",,  42.093224, -72.617981,,,,,,
160,"Russell / Spruce Hill (160)",,  42.347115, -72.572372,,,,,,
1600,"Main/Marble (1600)",,  42.093075, -72.580650,,,,,,
1601,"Walnut / Winthrop (1601)",,  42.093025, -72.630928,,,,,,
1602,"Mill / Maple (1602)",,  42.093613, -72.572144,,,,,,
1603,"Orange / Palm (1603)",,  42.093674, -72.553703,,,,,,
1604,"Orange / Palm (1604)",,  42.093716, -72.553909,,,,,,
1605,"Main / Broad (1605)",,  42.093369, -72.580872,,,,,,
1606,"Exposition / Memorial (1606)",,  42.093040, -72.619308,,,,,,
1608,"Allen / Alberta (1608)",,  42.093582, -72.552811,,,,,,
1609,"Allen / Alberta (1609)",,  42.093407, -72.551598,,,,,,
161,"Russell / Nashua (161)",,  42.345749, -72.575462,,,,,,
1610,"Orange / Claremont (1610)",,  42.093388, -72.555450,,,,,,
1611,"Orange / Hancock (1611)",,  42.093281, -72.568733,,,,,,
1612,"Allen/Allen Park (inbound) (1612)",,  42.093788, -72.505890,,,,,,
1613,"White / Orange (1613)",,  42.093155, -72.556786,,,,,,
1614,"Dickinson and Locust (1614)",,  42.093319, -72.569099,,,,,,
1615,"Mill / Locust (1615)",,  42.093460, -72.569084,,,,,,
1616,"White / Orange (1616)",,  42.093323, -72.557144,,,,,,
1617,"Orange / Thayer (1617)",,  42.093319, -72.556412,,,,,,
1618,"Memorial / Exposition (1618)",,  42.092674, -72.620407,,,,,,
1619,"Allen / Allen Park (1619)",,  42.093712, -72.505898,,,,,,
162,"Russell/Pine Hill (162)",,  42.345966, -72.574806,,,,,,
1620,"Memorial / Heywood (1620)",,  42.092644, -72.621231,,,,,,
1621,"Orange / Thayer (1621)",,  42.093246, -72.556419,,,,,,
1622,"Sumner / Bairdcrest (1622)",,  42.093353, -72.522171,,,,,,
1623,"Mill / Ramp (1623)",,  42.092819, -72.574524,,,,,,
1624,"Orange / Wareham (1624)",,  42.092960, -72.558609,,,,,,
1625,"Orange / Wareham (1625)",,  42.092915, -72.558525,,,,,,
1627,"Locust / Darwell (1627)",,  42.092705, -72.570618,,,,,,
1628,"Orange / Wigwam (1628)",,  42.092743, -72.567490,,,,,,
163,"Main / State Hwy 9 (163)",,  42.344357, -72.682350,,,,,,
1630,"Orange / Earl (1630)",,  42.092674, -72.560364,,,,,,
1631,"Maple / Orchard (1631)",,  42.091862, -72.637115,,,,,,
1632,"Orange / Wigwam (1632)",,  42.092655, -72.566589,,,,,,
1633,"Allen / Corcoran (1633)",,  42.092991, -72.520767,,,,,,
1635,"Locust / Darwell (1635)",,  42.092529, -72.571190,,,,,,
1636,"Orange / Revere (1636)",,  42.092617, -72.560303,,,,,,
164,"Warren Wright Road (Out) (164)",,  42.345600, -72.467339,,,,,,
1640,"Orange / Malden (1640)",,  42.092419, -72.561989,,,,,,
1641,"Orange / Oakland (1641)",,  42.092335, -72.562111,,,,,,
1642,"Orange / Euclid (1642)",,  42.092255, -72.564865,,,,,,
1643,"Memorial / Avenue Of The States (1643)",,  42.091724, -72.623581,,,,,,
1644,"Sumner / Hudson (1644)",,  42.092606, -72.524933,,,,,,
1646,"Orange / Euclid (1646)",,  42.092171, -72.564980,,,,,,
1648,"Memorial / Circuit (1648)",,  42.091518, -72.624664,,,,,,
1649,"Allen / Harbour (1649)",,  42.092453, -72.522934,,,,,,
165,"Warren Wright Road (In) (165)",,  42.345501, -72.467125,,,,,,
1650,"Dickinson / Wigwam (1650)",,  42.091980, -72.567993,,,,,,
1651,"Dickinson / Sachem (1651)",,  42.091846, -72.567749,,,,,,
1652,"Main/York (1652)",,  42.091999, -72.580276,,,,,,
1653,"Locust / Woodside (1653)",,  42.091881, -72.572456,,,,,,
1654,"Sumner / Pinecrest (1654)",,  42.092243, -72.526756,,,,,,
1655,"Main/Acushnet (1655)",,  42.091709, -72.579727,,,,,,
1656,"Mill / Pine (1656)",,  42.091782, -72.575378,,,,,,
1657,"Eastern States Exposition (1657)",,  42.091305, -72.624832,,,,,,
1658,"White / Dawson (1658)",,  42.091911, -72.555054,,,,,,
1659,"Locust / Woodside (1659)",,  42.091709, -72.572548,,,,,,
166,"Crocker Farm (In) (166)",,  42.347370, -72.520180,,,,,,
1660,"Sumner / Emerson (1660)",,  42.092060, -72.527679,,,,,,
1661,"Five Town Plaza (1661)",,  42.093449, -72.500656,,,,,,
1662,"Stop and Shop at Allen and Cooley Sts. (1662)",,  42.091278, -72.498932,,,,,,
1663,"Allen / Manor (1663)",,  42.091843, -72.525261,,,,,,
1664,"Sumner/Chalmers (1664)",,  42.091770, -72.529190,,,,,,
1665,"Locust / Woodside (1665)",,  42.091339, -72.573502,,,,,,
1666,"Maple / Oak Hill (1666)",,  42.090649, -72.638016,,,,,,
1667,"Locust / Woodside (1667)",,  42.091213, -72.573509,,,,,,
1668,"White / Mansfield (1668)",,  42.091145, -72.554001,,,,,,
1669,"Walnut/Springfield (1669)",,  42.090343, -72.629501,,,,,,
167,"Crocker Farm (Out) (167)",,  42.344849, -72.520538,,,,,,
1670,"Mill and Locust (N) (1670)",,  42.090672, -72.577217,,,,,,
1671,"Mill and Locust (1671)",,  42.090733, -72.577782,,,,,,
1672,"Sumner/Allen (1672)",,  42.091125, -72.532974,,,,,,
1673,"White / Scott (1673)",,  42.090889, -72.553795,,,,,,
1674,"Dickinson / Euclid (1674)",,  42.090775, -72.566750,,,,,,
1675,"Allen and Harkness (1675)",,  42.091068, -72.530251,,,,,,
1676,"Dickinson / Euclid (1676)",,  42.090672, -72.566353,,,,,,
1677,"Walnut / Springfield (1677)",,  42.089836, -72.629120,,,,,,
1678,"Sumner / Garland (1678)",,  42.090702, -72.534073,,,,,,
1679,"Maple / Begley (1679)",,  42.089546, -72.638687,,,,,,
168,"Russell/East (RMV) (168)",,  42.343769, -72.579468,,,,,,
1680,"Maple / Begley (1680)",,  42.089458, -72.638824,,,,,,
1681,"Dickinson / Hall (1681)",,  42.090157, -72.565102,,,,,,
1682,"Roosevelt/Sumner (1682)",,  42.090382, -72.536644,,,,,,
1683,"Dickinson / Hall (1683)",,  42.090076, -72.565247,,,,,,
1684,"White / Stratford (1684)",,  42.090134, -72.552757,,,,,,
1685,"White / Ainsworth (1685)",,  42.090115, -72.552589,,,,,,
1686,"Sumner / Eloise (1686)",,  42.090034, -72.537590,,,,,,
1687,"Belmont/Leyfred (1687)",,  42.089687, -72.575417,,,,,,
1688,"Belmont / Leyfred (1688)",,  42.089622, -72.575615,,,,,,
1689,"Dickinson / Oakland (1689)",,  42.089699, -72.563286,,,,,,
169,"Russell / East (169)",,  42.343132, -72.581429,,,,,,
1690,"Sumner / Eddywood (1690)",,  42.089951, -72.538857,,,,,,
1691,"Sumner / Howes (1691)",,  42.089706, -72.539322,,,,,,
1692,"Fort Pleasant at 36 (1692)",,  42.089386, -72.576813,,,,,,
1694,"Sumner/Rencelau (1694)",,  42.089546, -72.540916,,,,,,
1695,"Belmont / Woodside (1695)",,  42.089043, -72.573822,,,,,,
1696,"Dickinson / Kenwood (1696)",,  42.089241, -72.562080,,,,,,
1697,"Sumner / Castle (1697)",,  42.089378, -72.541092,,,,,,
1698,"Belmont / Woodside (1698)",,  42.089184, -72.573662,,,,,,
1699,"Fort Pleasant / Blake Hill (1699)",,  42.089008, -72.576431,,,,,,
17,"Plumtree Road (In) (17)",,  42.432369, -72.544518,,,,,,
170,"Hampshire Plaza/ Big Y (170)",,  42.340443, -72.642509,,,,,,
1700,"Belmont / Bellevue (1700)",,  42.088768, -72.571800,,,,,,
1701,"White / Kimberly (1701)",,  42.088844, -72.550842,,,,,,
1702,"Sumner/Perkins (1702)",,  42.088898, -72.544250,,,,,,
1703,"Belmont / Bellevue (1703)",,  42.088581, -72.571274,,,,,,
1704,"White / Kimberly (1704)",,  42.088730, -72.550827,,,,,,
1705,"Fort Pleasant / Leete (1705)",,  42.088413, -72.576263,,,,,,
1706,"Sumner / Eckington (1706)",,  42.088654, -72.544769,,,,,,
1707,"Dickinson / Alderman (1707)",,  42.088406, -72.560364,,,,,,
1708,"Fort Pleasant/Forrest Park Ave. (1708)",,  42.088238, -72.575897,,,,,,
1709,"Dickinson / Alderman (1709)",,  42.088314, -72.560081,,,,,,
171,"Russell / Middle (W) (171)",,  42.342346, -72.588676,,,,,,
1710,"Belmont/Forest (1710)",,  42.088081, -72.568626,,,,,,
1711,"Belmont/Keith (1711)",,  42.088161, -72.568520,,,,,,
1712,"Sumner / Rittenhouse (1712)",,  42.088234, -72.547668,,,,,,
1713,"Springfield / Rowley (1713)",,  42.087173, -72.640823,,,,,,
1714,"Belmont / Hall (1714)",,  42.087914, -72.567177,,,,,,
1715,"Sumner/White (1715)",,  42.087948, -72.549187,,,,,,
1716,"Sumner/Irvington (1716)",,  42.087902, -72.548592,,,,,,
1717,"Belmont/Litchfield (1717)",,  42.087452, -72.565224,,,,,,
1718,"Belmont/Oakland (1718)",,  42.087440, -72.564613,,,,,,
1719,"Dickinson / Burlington (1719)",,  42.087456, -72.559158,,,,,,
172,"Russell / Middle (E) (172)",,  42.342201, -72.589355,,,,,,
1720,"Dickinson / Burlington (1720)",,  42.087280, -72.558792,,,,,,
1721,"White / Priscilla (1721)",,  42.087387, -72.548981,,,,,,
1722,"Sumner/Herman (1722)",,  42.087334, -72.552361,,,,,,
1723,"White / Priscilla (1723)",,  42.087334, -72.548775,,,,,,
1725,"Sumner / Bryant (1725)",,  42.087162, -72.552444,,,,,,
1726,"Sumner / Pomona (1726)",,  42.086967, -72.554230,,,,,,
1727,"Belmont / Beaumont (1727)",,  42.086964, -72.562004,,,,,,
1728,"Fort Pleasant / Edgeland St. (1728)",,  42.086643, -72.575142,,,,,,
1729,"Fort Pleasant/Chase (1729)",,  42.086624, -72.574905,,,,,,
173,"Russell / State Hwy 9 (173)",,  42.342014, -72.596077,,,,,,
1730,"Belmont/Beaumont (1730)",,  42.086666, -72.561020,,,,,,
1733,"Sumner / Ormond (1733)",,  42.086643, -72.555092,,,,,,
1734,"Cooley/Caitlin(opposite) (1734)",,  42.087002, -72.502693,,,,,,
1735,"Dickinson / Sumner (1735)",,  42.086433, -72.558044,,,,,,
1736,"Dickinson / Sumner (1736)",,  42.086376, -72.557831,,,,,,
1737,"Belmont / Ramp (1737)",,  42.086353, -72.559280,,,,,,
1738,"Sumner / Dickinson (1738)",,  42.086353, -72.557518,,,,,,
1739,"Springfield / Royal (1739)",,  42.085411, -72.643021,,,,,,
174,"Russell / West (174)",,  42.341953, -72.594429,,,,,,
1740,"White / Morningside (1740)",,  42.086243, -72.547279,,,,,,
1741,"State Hwy 83 / Belmont (1741)",,  42.085979, -72.557182,,,,,,
1743,"Springfield / Kristen (1743)",,  42.085114, -72.643280,,,,,,
1744,"Canon Circle #1 (1744)",,  42.086403, -72.504814,,,,,,
1745,"Canon Circle #3 (1745)",,  42.086334, -72.504639,,,,,,
1746,"Dickinson / Sumner (1746)",,  42.085857, -72.557472,,,,,,
1747,"Belmont/Commonwealth(opposite) (1747)",,  42.085869, -72.555946,,,,,,
1748,"White / Longfellow (1748)",,  42.085964, -72.547012,,,,,,
1749,"Sumner / Beaumont (1749)",,  42.085663, -72.560921,,,,,,
175,"Russell / Elmwood (175)",,  42.340919, -72.601372,,,,,,
1750,"Belmont / Ormond (1750)",,  42.085579, -72.554977,,,,,,
1751,"Sumner / Parkwood (1751)",,  42.085522, -72.560745,,,,,,
1752,"White / Larkspur (1752)",,  42.085445, -72.546165,,,,,,
1753,"Belmont/Daytona (1753)",,  42.085281, -72.552727,,,,,,
1754,"Sumner / Oakland (1754)",,  42.085148, -72.562813,,,,,,
1755,"Belmont / Hollywood (1755)",,  42.085205, -72.553055,,,,,,
1756,"Sumner/Oakland (1756)",,  42.085087, -72.563873,,,,,,
1757,"Belmont / Orlando (1757)",,  42.085098, -72.551674,,,,,,
1758,"Sumner/Sumner Terrance (1758)",,  42.084831, -72.565178,,,,,,
1759,"Springfield / Wilson (1759)",,  42.083977, -72.644836,,,,,,
176,"Russell / Elmwood (176)",,  42.340694, -72.601494,,,,,,
1760,"Dickinson / Trenton (1760)",,  42.084862, -72.556442,,,,,,
1761,"Belmont/Itendale (1761)",,  42.084854, -72.551018,,,,,,
1762,"Dickinson / Trenton (1762)",,  42.084824, -72.556244,,,,,,
1763,"Belmont/Bryant (1763)",,  42.084904, -72.550568,,,,,,
1764,"Fort Pleasant / Warner (1764)",,  42.084484, -72.574280,,,,,,
1765,"Forrest Park Entrance (1765)",,  42.084564, -72.565819,,,,,,
1766,"Sumner / Greenleaf (1766)",,  42.084423, -72.567276,,,,,,
1767,"Springfield / Sheri (1767)",,  42.083771, -72.644966,,,,,,
1768,"Belmont/Longfellow (1768)",,  42.084415, -72.547951,,,,,,
1769,"Belmont/Sylvan (1769)",,  42.084316, -72.548119,,,,,,
177,"Meadowbrook Apartments (177)",,  42.340221, -72.660179,,,,,,
1770,"Sumner / Forest Park (1770)",,  42.083923, -72.569153,,,,,,
1771,"White / Blaine (1771)",,  42.084011, -72.544342,,,,,,
1772,"Belmont/Kenwood Park (1772)",,  42.083965, -72.544121,,,,,,
1773,"Dickinson / Trafton (1773)",,  42.083752, -72.555176,,,,,,
1774,"Sumner/Randolph (1774)",,  42.083504, -72.572006,,,,,,
1775,"Belmont/Fountain(opposite) (1775)",,  42.083752, -72.544441,,,,,,
1776,"Sumner/Firglade (1776)",,  42.083466, -72.571411,,,,,,
1777,"Belmont / Fountain (1777)",,  42.083679, -72.544655,,,,,,
1778,"Dickinson / Trafton (1778)",,  42.083607, -72.555176,,,,,,
1779,"Fort Pleasant / Sumner (1779)",,  42.083363, -72.573692,,,,,,
178,"Russell/Bay (178)",,  42.339928, -72.606712,,,,,,
1780,"Sumner / Beechwood (1780)",,  42.083145, -72.573128,,,,,,
1782,"Springfield / Cleveland (1782)",,  42.082298, -72.646942,,,,,,
1783,"Springfield / Chapin (1783)",,  42.082016, -72.647163,,,,,,
1785,"White/Webber (1785)",,  42.082417, -72.542175,,,,,,
1786,"Dickinson / Washington (1786)",,  42.082291, -72.554771,,,,,,
1787,"Springfield / Shibley (1787)",,  42.081131, -72.648453,,,,,,
1788,"Dickinson / Washington (1788)",,  42.081966, -72.554604,,,,,,
1789,"White/Manitoba (1789)",,  42.082264, -72.541702,,,,,,
179,"Dairy Mart (In) (179)",,  42.340645, -72.519943,,,,,,
1790,"Springfield / Shibley (1790)",,  42.080990, -72.648499,,,,,,
1791,"White/Sunapee (1791)",,  42.081799, -72.540695,,,,,,
1792,"Springfield / Line (1792)",,  42.080173, -72.649696,,,,,,
1793,"Dwight / White (1793)",,  42.081173, -72.540016,,,,,,
1795,"Dwight / Stanton (1795)",,  42.081036, -72.539902,,,,,,
1796,"Springfield / Letendre (1796)",,  42.079987, -72.649796,,,,,,
1797,"N. Main/Rosemont (1797)",,  42.080559, -72.537979,,,,,,
1798,"Main/Van Dyke (1798)",,  42.080215, -72.536926,,,,,,
1799,"Dickinson / Olmsted (1799)",,  42.079960, -72.554276,,,,,,
18,"Plumtree Road (Out) (18)",,  42.431259, -72.543449,,,,,,
180,"Meadowbrook Apartments (180)",,  42.339474, -72.660492,,,,,,
1800,"Main / Dorset (1800)",,  42.080082, -72.534912,,,,,,
1801,"Springfield / Mooreland (1801)",,  42.078789, -72.651497,,,,,,
1802,"Main/Gerrard (1802)",,  42.079830, -72.533714,,,,,,
1803,"Dickinson / Olmsted (1803)",,  42.079670, -72.554352,,,,,,
1804,"Springfield / Hall (1804)",,  42.078671, -72.651512,,,,,,
1805,"Big Y East Longmeadow (1805)",,  42.079754, -72.527634,,,,,,
1806,"Hertiage Nursing Home (1806)",,  42.080872, -72.618439,,,,,,
1807,"Main/Lombard(opposite) (1807)",,  42.079441, -72.531853,,,,,,
1808,"Main / Lombard (1808)",,  42.079269, -72.531609,,,,,,
1809,"Springfield / Unnamed Street (1809)",,  42.077892, -72.652664,,,,,,
